order_id,device_id,client,order_date,toner_color,reason,oversupply_flag,ship_date,eta_date,delivered_date
O0002170,KROGER-1181,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0002171,KROGER-1113,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002172,KROGER-1088,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002173,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002174,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0002175,KROGER-1145,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002176,KROGER-1298,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002177,KROGER-1014,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0002178,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0002179,KROGER-1169,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0002180,KROGER-1049,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002181,KROGER-1123,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002182,KROGER-1228,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-24,2025-03-24
O0002183,KROGER-1297,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002184,KROGER-1028,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0002185,KROGER-1174,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0002186,KROGER-1087,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002187,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002188,KROGER-1164,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002189,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002190,KROGER-1087,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002191,KROGER-1020,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0002192,KROGER-1095,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002193,KROGER-1118,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002194,KROGER-1293,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0002195,KROGER-1029,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002196,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-24,2025-03-24
O0002197,KROGER-1226,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-24
O0002198,KROGER-1151,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002199,KROGER-1147,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002200,KROGER-1228,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-24,2025-03-24
O0002201,KROGER-1037,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002202,KROGER-1022,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-23,2025-03-24
O0002203,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002204,KROGER-1253,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002205,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002206,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002207,KROGER-1238,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-25
O0002208,KROGER-1038,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002209,KROGER-1100,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002210,KROGER-1283,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0002211,KROGER-1133,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0002212,KROGER-1227,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002213,KROGER-1192,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0002214,KROGER-1091,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0002215,KROGER-1165,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002216,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002217,KROGER-1084,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002218,KROGER-1151,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002219,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002220,KROGER-1003,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002221,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-22
O0002222,KROGER-1271,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002223,KROGER-1206,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002224,KROGER-1081,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002225,KROGER-1070,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002226,KROGER-1252,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0002227,KROGER-1009,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002228,KROGER-1173,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002229,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-23
O0002230,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002231,KROGER-1221,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0002232,KROGER-1075,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002233,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0002234,KROGER-1035,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002235,KROGER-1085,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0002236,KROGER-1206,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002237,KROGER-1133,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0002238,KROGER-1279,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002239,KROGER-1225,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002240,KROGER-1038,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0002241,KROGER-1240,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0002242,KROGER-1031,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002243,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0002244,KROGER-1242,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0002245,KROGER-1032,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0002246,KROGER-1289,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002247,KROGER-1087,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002248,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0002249,KROGER-1229,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002250,KROGER-1111,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0002251,KROGER-1276,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0002252,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0002253,KROGER-1237,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
